"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2001-10",99.50992,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2001-11",99.6696,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2001-12",99.81734,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2002-01",99.92717,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2002-02",99.92175,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2002-03",99.8751,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2002-04",99.84438,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2002-05",99.7776,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2002-06",99.63113,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2002-07",99.43649,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2002-08",99.30791,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.35903,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2002-10",99.41463,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.4632,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.42765,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2003-01",99.25569,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2003-02",99.04226,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2003-03",98.78459,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2003-04",98.61303,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2003-05",98.51023,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2003-06",98.55222,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2003-07",98.66378,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2003-08",98.76756,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2003-09",98.93299,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.02944,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.0644,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.1218,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.15337,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.19918,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.28648,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.26245,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.15837,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2004-06",99.05743,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2004-07",99.00768,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2004-08",98.9493,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2004-09",98.92069,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2004-10",98.87366,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2004-11",98.87573,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2004-12",99.03558,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.24043,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.34361,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.39394,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2005-04",99.32408,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.21291,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.1295,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2005-07",98.94908,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2005-08",98.78379,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2005-09",98.67678,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2005-10",98.81961,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.08604,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2005-12",99.49718,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2006-01",99.86816,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.0223,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.0977,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.0799,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.0747,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.0474,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.0021,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.0085,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.1436,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.2938,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.3676,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.4575,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.7318,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.8932,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.9117,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2007-04",100.8977,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2007-05",100.8584,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2007-06",100.8326,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2007-07",100.7049,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.4915,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.2422,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2007-10",99.92416,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2007-11",99.6013,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.35303,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.14548,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.97549,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.76564,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.44727,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.06619,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.63205,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.37783,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.34289,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.45348,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.45348,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.45385,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.62,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.84134,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.03418,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.14614,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-04",98.22385,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-05",98.47473,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.80708,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.13506,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.44585,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.62794,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.75096,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.88359,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.0921,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.2729,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.2916,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.1669,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.0867,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.95933,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.99786,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.2045,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.4537,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.6156,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.6023,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.4487,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.3605,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.3648,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.3107,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.178,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.0271,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.87099,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.7916,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.64418,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.37984,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.01939,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.72649,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.61237,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.61183,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.73631,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.79655,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.85126,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.00794,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.05552,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.07194,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.09863,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.01997,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.9707,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.01517,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.98818,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.07578,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.23429,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.36337,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.37318,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.31589,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.28902,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.26699,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.31892,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.47446,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.65442,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.74107,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.71082,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.54756,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.46396,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.42207,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.39064,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.33488,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.31737,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.36274,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.35365,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.33273,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.33805,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.4414,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.58656,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.59029,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.57027,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.59399,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.69883,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.76406,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.71868,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.6325,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.57046,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.55723,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.50031,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.41166,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.46468,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.57906,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.78469,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.95097,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.05,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.0775,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.127,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.1541,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.1355,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.1114,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.0998,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.1206,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.1723,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.316,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.5012,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.6488,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.7606,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.8762,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.9439,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.965,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.9617,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.973,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.1099,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.2663,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.434,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.5979,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.6732,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.6533,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.5528,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.4613,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.3492,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.2631,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.2124,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.1681,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.1312,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.0728,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.0576,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.0247,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.0107,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.0098,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.9869,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.9485,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.9482,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.7945,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.6948,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.6786,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.6457,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.66,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.722,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.8243,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.8019,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.4045,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.56155,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.74518,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.71861,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-06",99.09471,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-07",99.36986,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.53799,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.55484,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.25672,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.05578,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.21331,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.45019,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.72722,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.99095,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.1745,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.6286,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.9308,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.0636,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.0087,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.8047,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.5674,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.2599,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.96423,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.68526,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.10802,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.11979,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.42205,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-05",96.87861,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-06",96.38702,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-07",95.88357,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-08",95.71329,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-09",95.72648,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-10",95.86586,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-11",96.06652,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2022-12",96.34235,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2023-01",96.77644,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-01",100.8371,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-02",100.5435,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-03",100.152,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-04",99.76037,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-05",99.52023,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-06",99.49548,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-07",99.63581,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-08",99.80141,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-09",99.88926,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-10",99.66759,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-11",98.95464,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-12",98.10691,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1974-01",97.39902,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1974-02",97.0715,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1974-03",96.97208,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1974-04",96.88324,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1974-05",96.62167,
